z,y,x,lat,lon,alt_m,u_cma,v_cma,w_cma,vr_stage2_roi
0,48,480,50.32,111.44,0.0,2.310516595840454,1.9900544881820679,-0.01319783367216587,2.6055703163146973
0,48,528,50.32,115.28,0.0,2.7110371589660645,-0.31046634912490845,-0.0048884120769798756,0.9171774387359619
0,48,576,50.32,119.12,0.0,0.07493715733289719,0.8849437832832336,0.0010769162327051163,0.7802165150642395
0,48,624,50.32,122.96000000000001,0.0,1.8463889360427856,-0.3421720564365387,-0.001802570535801351,0.9121540784835815
0,48,672,50.32,126.80000000000001,0.0,0.3176780343055725,-0.566358208656311,0.00020274604321457446,-0.1779038906097412
0,48,720,50.32,130.64,0.0,0.904526948928833,-0.9178882241249084,-0.0006979399477131665,0.08617774397134781
0,48,768,50.32,134.48,0.0,1.8579449653625488,-0.7801928520202637,0.0015329958405345678,1.0149251222610474
0,96,0,46.480000000000004,73.04,0.0,11.608726501464844,5.401447296142578,-0.008951900526881218,-7.500308990478516
0,96,48,46.480000000000004,76.88,0.0,3.2286479473114014,6.437938213348389,0.0032484105322510004,0.7394697070121765
0,96,96,46.480000000000004,80.72,0.0,-2.728057384490967,0.6939281821250916,-0.009486081078648567,2.603688955307007
0,96,144,46.480000000000004,84.56,0.0,-2.486586093902588,2.0112457275390625,0.031647782772779465,3.1946306228637695
0,96,192,46.480000000000004,88.4,0.0,-0.8343076109886169,-1.5514819622039795,-0.006866300478577614,-0.5932759046554565
0,96,240,46.480000000000004,92.24,0.0,-1.1338518857955933,-1.1618335247039795,-0.02867838926613331,-0.3232273459434509
0,96,288,46.480000000000004,96.08,0.0,-5.1795549392700195,1.6979645490646362,-0.01810053363442421,3.700300455093384
0,96,336,46.480000000000004,99.92,0.0,-0.569463849067688,0.9267407059669495,0.0038144055288285017,1.0327316522598267
0,96,384,46.480000000000004,103.76,0.0,0.8178408145904541,2.2200021743774414,0.012707765214145184,2.2084407806396484
0,96,432,46.480000000000004,107.6,0.0,4.475490570068359,3.4450347423553467,-0.00740575697273016,4.284764766693115
0,96,480,46.480000000000004,111.44,0.0,5.375034809112549,3.5319814682006836,-0.0019096967298537493,5.368528842926025
0,96,528,46.480000000000004,115.28,0.0,5.475295066833496,0.9628409147262573,-0.013970679603517056,3.797532796859741
0,96,576,46.480000000000004,119.12,0.0,3.3245790004730225,-1.9018399715423584,-0.0036969627253711224,0.7563181519508362
0,96,624,46.480000000000004,122.96000000000001,0.0,3.2574241161346436,-2.0939948558807373,-0.009447494521737099,0.9953621029853821
0,96,672,46.480000000000004,126.80000000000001,0.0,2.265822410583496,-2.4110522270202637,-0.002768340054899454,0.3480636775493622
0,96,720,46.480000000000004,130.64,0.0,1.1804709434509277,-1.3413257598876953,-0.0053633092902600765,0.25971513986587524
0,96,768,46.480000000000004,134.48,0.0,0.5672222971916199,2.261408567428589,-0.002482340671122074,1.6093769073486328
0,144,0,42.64,73.04,0.0,0.7116559147834778,4.690412521362305,-0.0857495442032814,1.027198076248169
0,144,48,42.64,76.88,0.0,1.0567731857299805,1.7642731666564941,0.022455276921391487,-0.2546166777610779
0,144,96,42.64,80.72,0.0,3.6490256786346436,-0.32729578018188477,-0.015196524560451508,-3.3950066566467285
0,144,144,42.64,84.56,0.0,-0.18837663531303406,3.120295286178589,-0.006905674934387207,1.7960970401763916
0,144,192,42.64,88.4,0.0,-1.6489886045455933,-0.3599129617214203,0.008005369454622269,1.0893278121948242
0,144,240,42.64,92.24,0.0,1.4772483110427856,-1.8980964422225952,0.002920089289546013,-2.389228582382202
0,144,288,42.64,96.08,0.0,0.4507834315299988,2.793146848678589,-0.008737446740269661,2.080411195755005
0,144,336,42.64,99.92,0.0,-2.226071834564209,1.4491039514541626,0.0036786836571991444,2.0899500846862793
0,144,384,42.64,103.76,0.0,1.2794618606567383,2.5683746337890625,0.005566153675317764,2.5422024726867676
0,144,432,42.64,107.6,0.0,3.637632131576538,1.7976714372634888,0.00210305443033576,2.769408702850342
0,144,480,42.64,111.44,0.0,2.5289409160614014,-0.7706876993179321,0.0006040053558535874,0.6807916164398193
0,144,528,42.64,115.28,0.0,1.8672873973846436,-3.6638190746307373,0.0045277732424438,-1.3852336406707764
0,144,576,42.64,119.12,0.0,1.001955270767212,-3.6070806980133057,0.003293870482593775,-1.4528542757034302
0,144,624,42.64,122.96000000000001,0.0,2.280731439590454,-4.571664333343506,-0.006691519170999527,-0.5113226771354675
0,144,672,42.64,126.80000000000001,0.0,2.003387689590454,2.359097480773926,0.00028288678731769323,2.870244026184082
0,144,720,42.64,130.64,0.0,1.7185243368148804,-0.7325040698051453,-0.0013216995866969228,1.2674875259399414
0,144,768,42.64,134.48,0.0,6.7237653732299805,2.206655979156494,-0.010051277466118336,7.065113067626953
0,192,0,38.800000000000004,73.04,0.0,1.9057965278625488,4.789501190185547,-0.004089032765477896,-0.8148508071899414
0,192,48,38.800000000000004,76.88,0.0,0.980210542678833,0.9733877778053284,-0.007265815045684576,-0.7090368866920471
0,192,96,38.800000000000004,80.72,0.0,2.1268577575683594,-0.22085040807724,-0.0011748746037483215,-2.1015923023223877
0,192,144,38.800000000000004,84.56,0.0,-0.9387021064758301,1.4606924057006836,-0.0005259185563772917,1.3742886781692505
0,192,192,38.800000000000004,88.4,0.0,-0.7349586486816406,-2.5964038372039795,0.028877999633550644,-0.38126203417778015
0,192,240,38.800000000000004,92.24,0.0,1.1107444763183594,2.2690582275390625,0.01641177199780941,0.193759024143219
0,192,288,38.800000000000004,96.08,0.0,0.07799702882766724,1.5661611557006836,-0.004896803293377161,0.9719197154045105
0,192,336,38.800000000000004,99.92,0.0,0.5800478458404541,2.281460762023926,-0.020038077607750893,1.670906901359558
0,192,384,38.800000000000004,103.76,0.0,-0.7675107717514038,2.2331533432006836,0.008157316595315933,2.2584075927734375
0,192,432,38.800000000000004,107.6,0.0,2.8351259231567383,-1.5942878723144531,-0.0005339846247807145,-0.10627514868974686
0,192,480,38.800000000000004,111.44,0.0,2.7019879817962646,-0.20418378710746765,0.005500319413840771,1.8391387462615967
0,192,528,38.800000000000004,115.28,0.0,2.551304340362549,-0.7951668500900269,-0.018932975828647614,1.758628487586975
0,192,576,38.800000000000004,119.12,0.0,8.371583938598633,0.798550546169281,0.001275060698390007,7.944242477416992
0,192,624,38.800000000000004,122.96000000000001,0.0,6.526857376098633,0.6589347124099731,0.004368496127426624,6.357020378112793
0,192,672,38.800000000000004,126.80000000000001,0.0,2.8419618606567383,1.6861481666564941,-0.006279521156102419,3.209230661392212
0,192,720,38.800000000000004,130.64,0.0,6.728680610656738,-1.0716642141342163,-0.0015465747565031052,6.242925643920898
0,192,768,38.800000000000004,134.48,0.0,5.9801130294799805,6.941844940185547,0.00540540786460042,7.368965148925781
0,240,0,34.96,73.04,0.0,-0.4966123104095459,3.2502756118774414,0.002651288639754057,0.7180065512657166
0,240,48,34.96,76.88,0.0,-2.8824195861816406,1.2180492877960205,0.017786184325814247,2.968759059906006
0,240,96,34.96,80.72,0.0,-1.4993466138839722,-0.14783614873886108,0.01300596073269844,1.479701042175293
0,240,144,34.96,84.56,0.0,8.471811294555664,3.9450020790100098,-0.004879380110651255,-7.992981910705566
0,240,192,34.96,88.4,0.0,5.7507829666137695,1.6337393522262573,-0.00115075777284801,-5.477660179138184
0,240,240,34.96,92.24,0.0,2.1637392044067383,1.7665843963623047,0.0010408615926280618,-1.815136194229126
0,240,288,34.96,96.08,0.0,1.9139995574951172,1.5602366924285889,-0.00043785484740510583,-1.4443045854568481
0,240,336,34.96,99.92,0.0,1.9816102981567383,0.5001456141471863,-0.003761831670999527,-1.526497483253479
0,240,384,34.96,103.76,0.0,1.2862000465393066,-0.3132007122039795,0.004641929175704718,-0.45557278394699097
0,240,432,34.96,107.6,0.0,1.2920595407485962,-1.4454923868179321,-0.03082975372672081,0.3779148757457733
0,240,480,34.96,111.44,0.0,5.217352390289307,-3.0607266426086426,-0.0012390709016472101,4.176180362701416
0,240,528,34.96,115.28,0.0,5.124415874481201,1.625145673751831,0.002224202733486891,5.336695671081543
0,240,576,34.96,119.12,0.0,5.518458843231201,2.2776196002960205,-0.0048810942098498344,5.781733989715576
0,240,624,34.96,122.96000000000001,0.0,6.748244285583496,0.20522373914718628,0.0003554866707418114,6.729115009307861
0,240,672,34.96,126.80000000000001,0.0,-0.15510842204093933,-0.14145593345165253,0.0011498539242893457,-0.16756585240364075
0,240,720,34.96,130.64,0.0,7.378485202789307,7.264760971069336,0.00816422887146473,7.932764530181885
0,240,768,34.96,134.48,0.0,0.32122620940208435,1.3863760232925415,0.01070056390017271,0.41686710715293884
0,288,0,31.120000000000005,73.04,0.0,-2.4601213932037354,-2.0914883613586426,-0.001596716232597828,2.6178712844848633
0,288,48,31.120000000000005,76.88,0.0,-0.524053692817688,0.6350414156913757,-0.011112206615507603,0.464618057012558
0,288,96,31.120000000000005,80.72,0.0,-2.701657772064209,0.03823155164718628,-0.002763377269729972,2.682723045349121
0,288,144,31.120000000000005,84.56,0.0,0.7695009708404541,0.9664216637611389,-0.005423915106803179,-0.8846079707145691
0,288,192,31.120000000000005,88.4,0.0,5.676889896392822,0.42667555809020996,-0.0058206915855407715,-5.674145698547363
0,288,240,31.120000000000005,92.24,0.0,4.614520072937012,0.7375154495239258,-0.006964603438973427,-4.667818546295166
0,288,288,31.120000000000005,96.08,0.0,0.7576193809509277,0.975796639919281,-0.015738528221845627,-1.0127235651016235
0,288,336,31.120000000000005,99.92,0.0,1.420737862586975,1.4521963596343994,-0.0028771550860255957,-1.9662511348724365
0,288,384,31.120000000000005,103.76,0.0,-0.3086891174316406,2.2844552993774414,0.014828972518444061,-2.243623971939087
0,288,432,31.120000000000005,107.6,0.0,1.8783224821090698,0.19799718260765076,-0.0006145352381281555,1.4398164749145508
0,288,480,31.120000000000005,111.44,0.0,0.5564475655555725,1.8117340803146362,-0.021800488233566284,-0.03974869102239609
0,288,528,31.120000000000005,115.28,0.0,1.3577497005462646,1.5446116924285889,-0.005488595925271511,0.9979069232940674
0,288,576,31.120000000000005,119.12,0.0,2.823244333267212,-0.2690601050853729,0.0015413007931783795,2.8298473358154297
0,288,624,31.120000000000005,122.96000000000001,0.0,4.847560882568359,-0.7306811809539795,-0.0019929814152419567,4.901266098022461
0,288,672,31.120000000000005,126.80000000000001,0.0,5.058009624481201,5.607600212097168,0.004801884293556213,4.4280829429626465
0,288,720,31.120000000000005,130.64,0.0,-0.9111630916595459,6.0864410400390625,0.006575041450560093,-1.4662880897521973
0,288,768,31.120000000000005,134.48,0.0,6.411102294921875,2.5134592056274414,0.001070451457053423,6.188419342041016
0,336,0,27.280000000000005,73.04,0.0,0.7472027540206909,4.156655788421631,-0.0038382813800126314,-1.6278114318847656
0,336,48,27.280000000000005,76.88,0.0,-0.5617490410804749,2.580744504928589,0.00032017944613471627,-0.0875798910856247
0,336,96,27.280000000000005,80.72,0.0,1.564943552017212,-0.46030357480049133,0.00360675435513258,-1.3712821006774902
0,336,144,27.280000000000005,84.56,0.0,0.6113303899765015,0.3486156463623047,0.0059017520397901535,-0.6924549341201782
0,336,192,27.280000000000005,88.4,0.0,-0.140720397233963,1.7772939205169678,0.030508197844028473,-0.5859376192092896
0,336,240,27.280000000000005,92.24,0.0,1.4287782907485962,0.46808183193206787,0.04197181388735771,-1.4701522588729858
0,336,288,27.280000000000005,96.08,0.0,0.02005431056022644,-0.3411955237388611,0.006744762416929007,0.20807881653308868
0,336,336,27.280000000000005,99.92,0.0,4.506740570068359,1.5084463357925415,0.014793019741773605,-3.601708173751831
0,336,384,27.280000000000005,103.76,0.0,-1.1734025478363037,1.0362458229064941,-0.004916542209684849,-0.9945388436317444
0,336,432,27.280000000000005,107.6,0.0,1.1626975536346436,-2.5702970027923584,-0.0023633164819329977,2.816150188446045
0,336,480,27.280000000000005,111.44,0.0,0.3569032847881317,-1.075049638748169,0.004915615543723106,0.9908316731452942
0,336,528,27.280000000000005,115.28,0.0,0.7953147292137146,-0.7728686928749084,0.00716695562005043,1.0809894800186157
0,336,576,27.280000000000005,119.12,0.0,2.5808615684509277,0.8380362391471863,0.0002578848507255316,2.004781723022461
0,336,624,27.280000000000005,122.96000000000001,0.0,4.728875637054443,-0.9188647866249084,0.0016808343352749944,4.759649276733398
0,336,672,27.280000000000005,126.80000000000001,0.0,-1.688018560409546,10.440021514892578,0.0021823199931532145,-4.621515274047852
0,336,720,27.280000000000005,130.64,0.0,-5.475648880004883,1.1562328338623047,-0.00024707172997295856,-5.591057777404785
0,336,768,27.280000000000005,134.48,0.0,-5.553740978240967,-0.010596562176942825,-0.0017199458088725805,-5.416170597076416
0,384,0,23.440000000000005,73.04,0.0,1.6513694524765015,0.30226150155067444,0.0014447266003116965,-1.6565934419631958
0,384,48,23.440000000000005,76.88,0.0,-1.3824195861816406,2.9486806392669678,0.0004674301599152386,0.16380417346954346
0,384,96,23.440000000000005,80.72,0.0,-0.7418596744537354,0.38631096482276917,0.0015840171836316586,0.5036781430244446
0,384,144,23.440000000000005,84.56,0.0,1.4821311235427856,-0.7015795707702637,0.0027873083017766476,-0.9398950934410095
0,384,192,23.440000000000005,88.4,0.0,2.325718402862549,-1.8597502708435059,-0.00030880895792506635,-0.8183616399765015
0,384,240,23.440000000000005,92.24,0.0,0.05615459382534027,-0.2871590554714203,0.0006052551325410604,0.1561259627342224
0,384,288,23.440000000000005,96.08,0.0,-1.2925758361816406,0.3207836151123047,0.0011023319093510509,0.49031591415405273
0,384,336,23.440000000000005,99.92,0.0,1.7453798055648804,0.6502432823181152,-0.001557185547426343,-1.2130135297775269
0,384,384,23.440000000000005,103.76,0.0,2.196746826171875,1.9772615432739258,0.010896509513258934,-2.0243403911590576
0,384,432,23.440000000000005,107.6,0.0,-1.150648832321167,-0.5829272270202637,0.008153676986694336,0.19907400012016296
0,384,480,23.440000000000005,111.44,0.0,-2.0272762775421143,0.46144115924835205,-0.004330510273575783,-1.5128064155578613
0,384,528,23.440000000000005,115.28,0.0,0.6399761438369751,0.1876130998134613,0.0016186300199478865,0.3249069154262543
0,384,576,23.440000000000005,119.12,0.0,-0.0337868332862854,-5.0304856300354,-0.006986718624830246,2.9474217891693115
0,384,624,23.440000000000005,122.96000000000001,0.0,-0.34781673550605774,2.5107574462890625,-0.002061441307887435,-1.567649006843567
0,384,672,23.440000000000005,126.80000000000001,0.0,-4.136033058166504,2.3866689205169678,-0.001206719083711505,-4.763293266296387
0,384,720,23.440000000000005,130.64,0.0,-5.579066753387451,-0.1269051432609558,0.0018305035773664713,-5.1020402908325195
0,384,768,23.440000000000005,134.48,0.0,-7.590264320373535,-1.3324390649795532,-0.0011555871460586786,-6.677556037902832
0,432,0,19.6,73.04,0.0,-1.111098051071167,0.3871573209762573,0.0018625170923769474,0.8271156549453735
0,432,48,19.6,76.88,0.0,-2.538637161254883,2.3886220455169678,0.002104066777974367,1.0482368469238281
0,432,96,19.6,80.72,0.0,-1.1029274463653564,-0.42342206835746765,-0.0020963167771697044,1.1551191806793213
0,432,144,19.6,84.56,0.0,-0.38427501916885376,0.43849197030067444,0.002370311412960291,0.03293832018971443
0,432,192,19.6,88.4,0.0,-1.1452776193618774,-3.7187018394470215,0.0019082741346210241,3.414417266845703
0,432,240,19.6,92.24,0.0,0.3733420968055725,-5.991260528564453,0.0006612185970880091,4.508054733276367
0,432,288,19.6,96.08,0.0,0.06738504767417908,3.043830394744873,0.0051604751497507095,-2.729909658432007
0,432,336,19.6,99.92,0.0,0.19072489440441132,-0.7016447186470032,-0.0014890272868797183,0.6281125545501709
0,432,384,19.6,103.76,0.0,0.22184468805789948,0.44982007145881653,0.008575445972383022,-0.4532700777053833
0,432,432,19.6,107.6,0.0,-1.627439022064209,3.0571765899658203,0.003392739687114954,-3.350162982940674
0,432,480,19.6,111.44,0.0,-7.002894401550293,0.1309073567390442,0.003148688469082117,-3.1989691257476807
0,432,528,19.6,115.28,0.0,-8.669365882873535,-3.363884210586548,-0.0009075498674064875,-2.4697413444519043
0,432,576,19.6,119.12,0.0,-11.602893829345703,-3.758090019226074,0.00013365596532821655,-5.524356842041016
0,432,624,19.6,122.96000000000001,0.0,-7.116501331329346,-0.01961350440979004,-0.0005953262443654239,-5.542584419250488
0,432,672,19.6,126.80000000000001,0.0,-6.512595176696777,-3.6010262966156006,-0.0006567263626493514,-3.4246373176574707
0,432,720,19.6,130.64,0.0,-7.725420951843262,-3.767106771469116,0.00126843829639256,-4.846457481384277
0,432,768,19.6,134.48,0.0,-7.590622901916504,-3.3193531036376953,-7.139233639463782e-05,-5.314244747161865
0,480,0,15.760000000000005,73.04,0.0,0.039064764976501465,-0.2935067117214203,0.0007115945918485522,0.12125357985496521
0,480,48,15.760000000000005,76.88,0.0,-3.488799810409546,1.1205883026123047,0.006631258875131607,2.202638864517212
0,480,96,15.760000000000005,80.72,0.0,-2.4247047901153564,0.5812979340553284,0.002422242658212781,1.5026342868804932
0,480,144,15.760000000000005,84.56,0.0,-4.290329456329346,-4.4936041831970215,-2.659345045685768e-05,6.209985733032227
0,480,192,15.760000000000005,88.4,0.0,-4.2860002517700195,-4.935791969299316,0.001366248819977045,6.533658504486084
0,480,240,15.760000000000005,92.24,0.0,-1.237334966659546,-5.544157981872559,-0.001008946681395173,5.37247896194458
0,480,288,15.760000000000005,96.08,0.0,-1.1220353841781616,-3.434457302093506,-0.003863412421196699,3.602623462677002
0,480,336,15.760000000000005,99.92,0.0,-0.7086890935897827,0.8904125690460205,0.0025971124414354563,-0.7233091592788696
0,480,384,15.760000000000005,103.76,0.0,-3.263637065887451,-1.4715665578842163,0.0014195747207850218,1.512323021888733
0,480,432,15.760000000000005,107.6,0.0,-1.3864234685897827,-0.4599454700946808,0.0033080708235502243,0.19605404138565063
0,480,480,15.760000000000005,111.44,0.0,-6.560609340667725,-5.596859455108643,0.00010866456432268023,2.8429064750671387
0,480,528,15.760000000000005,115.28,0.0,-8.586423873901367,-8.391324996948242,0.0003298550727777183,2.8757200241088867
0,480,576,15.760000000000005,119.12,0.0,-3.0694637298583984,-1.6763191223144531,0.0009183712536469102,-0.5853335857391357
0,480,624,15.760000000000005,122.96000000000001,0.0,-7.179815292358398,-7.779671669006348,0.0034184660762548447,0.4803725779056549
0,480,672,15.760000000000005,126.80000000000001,0.0,-9.281279563903809,-5.970589637756348,0.00035571071202866733,-3.263611078262329
0,480,720,15.760000000000005,130.64,0.0,-10.294886589050293,-5.336051940917969,0.0006560925394296646,-5.241428375244141
0,480,768,15.760000000000005,134.48,0.0,-11.184502601623535,-5.3388519287109375,0.0007599549135193229,-6.627100944519043
