z,y,x,lat,lon,alt_m,u_cma,v_cma,w_cma,vr_stage2_roi
0,0,0,54.160000000000004,73.04,0.0,8.36831283569336,6.150958061218262,0.0032628532499074936,-1.9056602716445923
0,0,48,54.160000000000004,76.88,0.0,5.736020565032959,7.521791458129883,0.0008065840229392052,1.5730013847351074
0,0,96,54.160000000000004,80.72,0.0,5.110759735107422,7.278822422027588,0.006314869970083237,2.4741997718811035
0,0,144,54.160000000000004,84.56,0.0,-1.9983549118041992,4.034811973571777,0.008150463923811913,4.464008331298828
0,0,192,54.160000000000004,88.4,0.0,-0.3475736379623413,0.4361141324043274,0.011879047378897667,0.548755407333374
0,0,240,54.160000000000004,92.24,0.0,0.9732598066329956,1.4082496166229248,-0.015639353543519974,0.9389740228652954
0,0,288,54.160000000000004,96.08,0.0,0.43810349702835083,2.911895513534546,0.01081310398876667,2.6934142112731934
0,0,336,54.160000000000004,99.92,0.0,1.0823743343353271,1.5707495212554932,-0.020561307668685913,1.4045265913009644
0,0,384,54.160000000000004,103.76,0.0,-2.042104721069336,0.8822078704833984,-0.0036463479045778513,0.8990877270698547
0,0,432,54.160000000000004,107.6,0.0,0.8529472947120667,1.0256974697113037,0.0011259193997830153,1.1230158805847168
0,0,480,54.160000000000004,111.44,0.0,1.313624382019043,0.13350999355316162,-0.002330387942492962,0.4559482932090759
0,0,528,54.160000000000004,115.28,0.0,1.4154472351074219,0.8480933308601379,0.002229362493380904,1.3037304878234863
0,0,576,54.160000000000004,119.12,0.0,0.8868014216423035,-0.38732337951660156,-8.482206612825394e-05,0.06678224354982376
0,0,624,54.160000000000004,122.96000000000001,0.0,1.9985201358795166,0.9275203943252563,-0.000936607364565134,1.870283842086792
0,0,672,54.160000000000004,126.80000000000001,0.0,2.7638847827911377,-2.021437883377075,-0.012025346979498863,0.12017015367746353
0,0,720,54.160000000000004,130.64,0.0,0.47430139780044556,0.15382246673107147,0.007582805585116148,0.43422433733940125
0,0,768,54.160000000000004,134.48,0.0,1.397218108177185,1.3600724935531616,0.008732111193239689,1.9497419595718384
0,48,0,50.32,73.04,0.0,10.938884735107422,3.779083013534546,-0.0008667632937431335,-6.537113189697266
0,48,48,50.32,76.88,0.0,8.914666175842285,5.495749473571777,-0.030332081019878387,-3.2547171115875244
0,48,96,50.32,80.72,0.0,-0.41684436798095703,9.523093223571777,-0.007978212088346481,6.982579231262207
0,48,144,50.32,84.56,0.0,-0.08689653873443604,3.0457496643066406,0.01226193830370903,2.380246877670288
0,48,192,50.32,88.4,0.0,-2.0988757610321045,3.3715310096740723,-0.01838436722755432,3.9682586193084717
0,48,240,50.32,92.24,0.0,-1.5496569871902466,-0.8912296295166016,0.007229791022837162,-0.08649368584156036
0,48,288,50.32,96.08,0.0,-0.6988756656646729,0.5746558308601379,-0.013046224601566792,0.7711998820304871
0,48,336,50.32,99.92,0.0,3.3071138858795166,-0.6839379668235779,-0.006533544976264238,-1.2522143125534058
0,48,384,50.32,103.76,0.0,1.9690930843353271,0.9853328466415405,-0.009318719618022442,0.9646890759468079
0,48,432,50.32,107.6,0.0,1.4769055843353271,1.9634580612182617,-0.009041039273142815,2.168604612350464
0,48,480,50.32,111.44,0.0,1.3154473304748535,1.7993953227996826,-0.008279028348624706,2.1173508167266846
0,48,528,50.32,115.28,0.0,0.24513477087020874,0.3837703764438629,-0.003317261580377817,0.4525461196899414
0,48,576,50.32,119.12,0.0,-0.5256986021995544,0.13064537942409515,-0.0003604205558076501,-0.1801113784313202
0,48,624,50.32,122.96000000000001,0.0,1.588624358177185,-0.6131047010421753,0.0016702995635569096,0.5391095280647278
0,48,672,50.32,126.80000000000001,0.0,2.4998223781585693,-1.9248234033584595,-0.00451588025316596,0.39626604318618774
0,48,720,50.32,130.64,0.0,1.4735201597213745,0.23533287644386292,0.0036482063587754965,1.2699642181396484
0,48,768,50.32,134.48,0.0,1.8313326835632324,-0.9029484391212463,0.004077820107340813,0.9198254346847534
0,96,0,46.480000000000004,73.04,0.0,7.456853866577148,0.19574952125549316,-0.011083405464887619,-6.4144673347473145
0,96,48,46.480000000000004,76.88,0.0,5.93497896194458,2.7105934619903564,0.003814870724454522,-3.5465247631073
0,96,96,46.480000000000004,80.72,0.0,-2.8801257610321045,1.7546037435531616,-0.015329072251915932,3.3583016395568848
0,96,144,46.480000000000004,84.56,0.0,-1.1163235902786255,1.1678850650787354,0.026672540232539177,1.6103090047836304
0,96,192,46.480000000000004,88.4,0.0,-1.2986152172088623,0.3306453824043274,-0.0071761650033295155,1.1153056621551514
0,96,240,46.480000000000004,92.24,0.0,0.09669727087020874,-1.494615077972412,-0.027779750525951385,-1.2903358936309814
0,96,288,46.480000000000004,96.08,0.0,-0.38897985219955444,0.7908016443252563,-0.006270220503211021,0.8809520602226257
0,96,336,46.480000000000004,99.92,0.0,-0.17647987604141235,-0.019615039229393005,-0.0025242199189960957,0.021428663283586502
0,96,384,46.480000000000004,103.76,0.0,1.2735202312469482,0.06371831893920898,0.002335958182811737,0.04604180157184601
0,96,432,46.480000000000004,107.6,0.0,2.7344579696655273,-1.3008650541305542,-0.006691637448966503,-0.7163384556770325
0,96,480,46.480000000000004,111.44,0.0,0.8865410089492798,0.12778079509735107,-0.0011288190726190805,0.46770837903022766
0,96,528,46.480000000000004,115.28,0.0,1.309718132019043,0.9134578704833984,-0.005753416568040848,1.4805891513824463
0,96,576,46.480000000000004,119.12,0.0,-0.5514798760414124,0.5397599935531616,-0.007418914698064327,0.04339774698019028
0,96,624,46.480000000000004,122.96000000000001,0.0,2.3558120727539062,-1.4573755264282227,-0.008075542747974396,0.7582926750183105
0,96,672,46.480000000000004,126.80000000000001,0.0,3.360499382019043,-0.54383385181427,0.00025737035321071744,2.348677158355713
0,96,720,46.480000000000004,130.64,0.0,4.139145374298096,1.276218295097351,0.0013272761134430766,4.166609764099121
0,96,768,46.480000000000004,134.48,0.0,3.349562168121338,1.561374545097351,-0.0009168506367132068,3.683800220489502
0,144,0,42.64,73.04,0.0,2.625864028930664,4.2921037673950195,-0.0861320048570633,-0.9018800854682922
0,144,48,42.64,76.88,0.0,1.1599785089492798,0.6077288389205933,0.049736544489860535,-0.8159248232841492
0,144,96,42.64,80.72,0.0,2.5339369773864746,2.1238746643066406,-0.07102937996387482,-1.2826790809631348
0,144,144,42.64,84.56,0.0,-0.14132359623908997,1.956687092781067,-0.014245927333831787,1.1460567712783813
0,144,192,42.64,88.4,0.0,-0.10043823719024658,1.2171037197113037,-0.009665978141129017,0.8204696774482727
0,144,240,42.64,92.24,0.0,-0.37335485219955444,0.34314537048339844,-0.0052588703110814095,0.5064370632171631
