z,y,x,lat,lon,alt_m,u_cma,v_cma,w_cma,vr_stage2_roi
0,0,0,54.160000000000004,73.04,0.0,2.4612624645233154,3.5949206352233887,0.0009321780526079237,0.6599439382553101
0,0,48,54.160000000000004,76.88,0.0,3.8479809761047363,3.6968085765838623,-0.0007529197027906775,0.07012887299060822
0,0,96,54.160000000000004,80.72,0.0,2.585611343383789,0.44745954871177673,0.0017141641583293676,-1.270367980003357
0,0,144,54.160000000000004,84.56,0.0,-0.7197272777557373,2.4586901664733887,0.002343492116779089,2.442812204360962
0,0,192,54.160000000000004,88.4,0.0,0.9925123453140259,-0.22718238830566406,0.0063703409396111965,-0.670461118221283
0,0,240,54.160000000000004,92.24,0.0,1.885416030883789,-0.24101702868938446,-0.004877365194261074,-0.9322383403778076
0,0,288,54.160000000000004,96.08,0.0,-0.6809903383255005,3.1525375843048096,0.007743558380752802,3.2205464839935303
0,0,336,54.160000000000004,99.92,0.0,2.098306655883789,2.6549789905548096,-0.038280587643384933,2.336545705795288
0,0,384,54.160000000000004,103.76,0.0,-1.8782559633255005,2.1147773265838623,0.0039010285399854183,2.130258083343506
0,0,432,54.160000000000004,107.6,0.0,0.9067376255989075,-1.3201185464859009,-0.00012558221351355314,-1.1982790231704712
0,0,480,54.160000000000004,111.44,0.0,1.525064468383789,-2.864877700805664,-0.004224805161356926,-2.3956966400146484
0,0,528,54.160000000000004,115.28,0.0,0.9803053140640259,-1.7494806051254272,-0.00320941093377769,-1.2747877836227417
0,0,576,54.160000000000004,119.12,0.0,0.7236320972442627,-1.623666763305664,-0.005393981467932463,-1.1048295497894287
0,0,624,54.160000000000004,122.96000000000001,0.0,0.9790031909942627,1.3465481996536255,-0.0018447275506332517,1.6627992391586304
0,0,672,54.160000000000004,126.80000000000001,0.0,0.3095696270465851,-1.1860040426254272,-0.008881785906851292,-0.740725576877594
0,0,720,54.160000000000004,130.64,0.0,-0.9884447455406189,-1.095834732055664,0.0035947896540164948,-1.4756979942321777
0,0,768,54.160000000000004,134.48,0.0,-1.1573899984359741,-1.2029310464859009,-0.0029374053701758385,-1.6676585674285889
0,48,0,50.32,73.04,0.0,-1.9213875532150269,3.2457993030548096,-0.005598865915089846,3.4764692783355713
0,48,48,50.32,76.88,0.0,-0.0968431606888771,0.8216457366943359,-0.0045863050036132336,0.6047030091285706
0,48,96,50.32,80.72,0.0,-1.4161790609359741,1.680532455444336,-0.003593179164454341,2.188319444656372
0,48,144,50.32,84.56,0.0,0.2916659712791443,-0.8625990748405457,0.00013314830721355975,-0.8467254638671875
0,48,192,50.32,88.4,0.0,-1.6082364320755005,2.820181131362915,-0.015127673745155334,3.2364602088928223
0,48,240,50.32,92.24,0.0,-1.2498379945755005,-1.4231458902359009,-0.01012820191681385,-0.6966063976287842
0,48,288,50.32,96.08,0.0,-1.0454108715057373,-0.41875138878822327,-0.012931078672409058,-0.0548233687877655
0,48,336,50.32,99.92,0.0,1.7322584390640259,-0.8933607935905457,0.005439175292849541,-1.1827623844146729
0,48,384,50.32,103.76,0.0,1.1308586597442627,1.8416653871536255,-0.02066822722554207,1.8297398090362549
