time_str,kernel,confidence_mode,physics_constraint_mode,localization_policy,localization_candidate_grid,adaptive_selected_radius_xy,adaptive_selected_sigma_xy,adaptive_selected_radius_z,adaptive_selected_sigma_z,adaptive_score,adaptive_reasons,adaptive_current_support,adaptive_context_support,adaptive_context_time_conf_mean,adaptive_obs_error_weight_mean,adaptive_role_gap_mps,adaptive_no_holdout_inputs_used,localization_radius_xy,localization_sigma_xy,localization_radius_z,localization_sigma_z,wind_records_total,holdout_wind_records,fusion_current_wind_records,context_wind_records,trajectory_records,rmse_vector,mae_vector,bias_u,bias_v,effective_reconstructed_voxels,effective_reconstructed_fraction,support_pre_refine_voxels,low_conf_fill_voxels,low_conf_fill_fraction,mask_conf_positive_mismatch_voxels,speed_active_mean_mps,speed_active_max_mps,confidence_active_mean,field_smoothness_proxy,field_horizontal_divergence_proxy,field_vertical_shear_proxy,field_vertical_jump_mean_mps,field_vertical_jump_p95_mps,field_vertical_jump_p99_mps,strong_wind_voxels,rapid_vertical_change_voxels,strong_rapid_vertical_voxels,strong_layer_vertical_jump_mean_mps,vertical_oversmoothing_candidate_voxels,vertical_oversmoothing_candidate_fraction,vertical_context_mismatch_candidate_voxels,vertical_context_mismatch_candidate_fraction,strong_vertical_isolated_voxels,strong_vertical_isolated_fraction,speed_plausibility_violation_voxels,density_conf_factor_mean,speed_qc_conf_mean,local_consistency_conf_mean,obs_error_sigma_vector_mps_mean,obs_error_weight_factor_mean,representation_error_soft_weight_factor_mean,representation_error_soft_weight_factor_min,representation_error_soft_weight_factor_max,representation_error_soft_weight_score_mean,representation_error_soft_weight_current_factor_mean,representation_error_soft_weight_context_factor_mean,representation_error_soft_weight_changes_reconstruction,representation_error_soft_weight_uses_holdout_truth,diffusion_fill_new_voxels,observation_anchor_weight,speed_limit_mps,vertical_risk_mode,vertical_localization_policy,vertical_gradient_preserve_weight,vertical_context_mismatch_damping,vertical_localization_sigma_factor_mean,vertical_localization_sigma_factor_min,vertical_localization_sigma_factor_max,vertical_localization_reason_counts,guarded_vertical_dynamic_seed_source,guarded_vertical_dynamic_seed_truth_used,guard_active_fraction,guarded_fallback_fraction,dynamic_vertical_active_fraction,guard_active_count,guarded_fallback_count,dynamic_vertical_active_count,guard_12km_plus_fallback_count,guard_role_gap_fallback_count,guard_remote_support_fallback_count,guard_light_moderate_protected_count,guard_low_reliability_fallback_count,guard_high_tail_risk_fallback_count,guard_no_claim_fallback_count,guard_near_zero_confidence_fallback_count,guard_context_extreme_fallback_count,guard_strong_vertical_isolated_fallback_count,srha_horizontal_sigma_factor_mean,srha_horizontal_sigma_factor_min,srha_horizontal_sigma_factor_max,srha_horizontal_reason_counts,srha_high_altitude_gate_count,srha_high_speed_gate_count,srha_role_gap_gate_count,srha_stale_context_gate_count,srha_sparse_fresh_widen_gate_count,srha_dense_current_gate_count,point_regime_localization_enabled,point_regime_localization_uses_holdout_truth,point_regime_xy_sigma_factor_mean,point_regime_xy_sigma_factor_min,point_regime_xy_sigma_factor_max,point_regime_z_sigma_factor_mean,point_regime_z_sigma_factor_min,point_regime_z_sigma_factor_max,point_regime_remote_current_fraction,point_regime_role_gap_fraction,point_regime_vertical_gap_fraction,point_regime_stable_sparse_widen_fraction,point_regime_reason_counts,vertical_risk_refine_enabled,vertical_risk_candidate_voxels_last,vertical_oversmooth_preserve_voxels_last,vertical_context_mismatch_damped_voxels_last,current_weight_boost,context_weight_scale,context_time_conf_power,role_conflict_mode,conflict_speed_threshold_mps,conflict_context_factor,cma_fusion_mode,cma_proxy_npz,cma_background_weight,cma_background_weight_mode,cma_confidence_source,cma_confidence_cap,cma_time_confidence,cma_space_confidence,cma_pseudo_source,cma_qc_gating,background_independent_of_holdout,cma_temporal_conf_mean,cma_temporal_change_speed_mean_mps,cma_rapid_change_fraction,cma_effective_conf_mean,cma_background_active_voxels,cma_background_gate_mean,cma_background_gate_active_fraction,cma_background_no_current_gate_voxels,cma_background_localized_support_gate_voxels,cma_background_localized_support_gate_fraction,cma_background_sparse_current_gate_fraction,cma_strict_temporal_gate_active_fraction,cma_used_as_background_not_truth,role_conflict_voxels,role_overlap_voxels,role_conflict_fraction_of_overlap,role_conflict_context_weight_sum,role_conflict_context_weight_removed_sum,role_conflict_component_gap_mean_mps,role_conflict_component_gap_max_mps,role_conflict_threshold_mean_mps,role_conflict_threshold_min_mps,role_conflict_threshold_max_mps,role_conflict_context_factor_mean,role_conflict_context_factor_min,role_conflict_context_factor_max,role_conflict_current_density_mean,role_conflict_context_time_conf_mean,role_conflict_altitude_mean_m,qc_calibration_path,strict_holdout_no_leakage,motion_used_as_wind
20260124000000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5;v3_low_error_guard_prefers_8_4,4,496,0.5560974995540949,1.0,28.11245295332496,True,8,4.0,2,1.0,5,1,4,496,3368,2.826490060845044,2.826490060845044,-1.7671548013416896,-2.205948769158258,206423,0.016365730142212973,104651,101772,0.00806873792180764,0,14.211461067199707,116.97500610351562,0.13618408143520355,1.6371418237686157,1.9916828870773315,4.005143642425537,6.811303615570068,35.65169906616211,72.14244079589844,13883,14587,4126,21.188129425048828,5478,0.3945833033206079,3101,0.2233667074839732,100,0.007203054094936253,0,0.3427658529913513,0.9984000000000001,0.9880173923309507,8.0,1.0,0.8433691906836982,0.7030634248350869,0.9253273286809366,0.34806846514733747,0.8529641220950729,0.8432918122045742,False,False,101772,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 500}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 500}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,8720,5488,3232,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,781,2198,0.35532302092811646,54.50759506225586,42.392364501953125,33.48517990112305,81.03137969970703,13.383230209350586,10.282183647155762,16.146394729614258,0.21967869997024536,0.05000000074505806,0.3913595974445343,0.3157230615615845,0.5758931636810303,12619.71875,,True,False
20260127152400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,11,765,0.5789363388802587,1.0,13.810526543336428,True,10,5.0,2,1.0,13,2,11,765,3808,6.2302509464603695,6.226143249244829,1.3462901900133066,4.7494074952610905,283783,0.022499023834299588,175805,107978,0.008560765076061643,0,18.98636817932129,98.22846221923828,0.16041436791419983,1.4809836149215698,1.9033143520355225,3.7647600173950195,6.107670307159424,26.71076011657715,64.98888397216797,18805,15994,4021,15.293068885803223,8640,0.45945227333156075,3390,0.1802712044668971,14,0.0007444828503057698,0,0.334429004342631,0.9913659793814432,0.9852962058007771,8.0,1.0,0.8408041372058872,0.6835817734855955,0.9509355506665015,0.35376858398691696,0.9213524337833845,0.8396459264054267,False,False,107978,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 776}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 776}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,12142,8652,3490,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,826,9616,0.08589850249584026,51.29505920410156,41.281063079833984,17.525318145751953,42.65058517456055,11.771617889404297,8.85152816772461,15.420757293701172,0.1677478551864624,0.05000000074505806,0.4346722960472107,0.2997549772262573,0.5929792523384094,7700.36328125,,True,False
20260201042400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,25,1202,0.5844536953097501,1.0,1.520095375070263,True,8,4.0,2,1.0,29,4,25,1202,4837,2.7619904953417005,2.228676129117966,-1.1334557499931937,-1.067603449249622,285893,0.022666309895446213,169408,116485,0.009235221247708241,0,15.404146194458008,157.35647583007812,0.13583770394325256,1.4708387851715088,1.8659605979919434,3.3987152576446533,5.61332893371582,25.423547744750977,59.79337692260742,9232,14557,2791,23.962160110473633,3696,0.4003466204506066,2027,0.2195623916811092,1,0.00010831889081455805,1911,0.33950860317573556,0.9936430317848411,0.977756912965883,8.0,1.0,0.8521622439967945,0.6798485573904745,0.9768235952061991,0.3285283466737901,0.9116025502765288,0.8509259647480479,False,False,116485,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1227}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1227}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,5784,3696,2088,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,4184,14641,0.2857728297247456,1898.990234375,1543.08154296875,16.441768646240234,59.5187873840332,11.531785011291504,8.140344619750977,16.390527725219727,0.21272122859954834,0.05000000074505806,0.4757879674434662,0.3653672933578491,0.7000130414962769,6995.33935546875,,True,False
20260203124800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,9,591,0.5691889307643541,1.0,39.21942272183798,True,10,5.0,2,1.0,11,2,9,591,4862,25.219406939625173,19.640486654724175,16.727783004150524,-9.53821924850751,184609,0.014636261830434568,108580,76029,0.006027768693325405,0,19.86788558959961,106.0001449584961,0.1441994309425354,1.8622968196868896,1.968317985534668,4.53780460357666,7.709338188171387,39.17253494262695,71.21710205078125,11063,15457,3851,23.06273651123047,5362,0.48467865859170206,2764,0.24984181505920636,34,0.0030733074211335082,0,0.33122005071944716,0.9990000000000001,0.9829528529431779,8.0,1.0,0.8443044330236265,0.6867036671586666,0.9509355506665015,0.3459901488363856,0.9014355506665015,0.8434344160036842,False,False,76029,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 600}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 600}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,8175,5364,2811,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,7371,7371,1.0,3658.6484375,2972.06298828125,33.10538864135742,73.40756225585938,12.556541442871094,8.562660217285156,16.948959350585938,0.25583159923553467,0.05000000074505806,0.5170617699623108,0.3566107749938965,0.7593633532524109,10763.533203125,,True,False
20260207024800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,46,957,0.6121176841937707,1.0,25.217463576197527,True,8,4.0,2,1.0,53,7,46,957,4999,5.515103481033908,4.798145530649745,-0.24504272855969741,-1.9021719459018234,238357,0.018897537287547693,134664,103693,0.00822103959169516,0,21.38612174987793,146.92529296875,0.12830334901809692,2.0184223651885986,2.514054536819458,4.3741655349731445,7.294626712799072,35.17201614379883,68.72498321533203,15263,21911,3851,19.68180274963379,4390,0.2876236650723973,2942,0.1927537181419118,66,0.004324182663958592,582,0.3449046303097282,0.9916251246261215,0.9726481856325536,8.0,1.0,0.8449762092815659,0.6700440523833708,0.970240907177316,0.3444973127076313,0.8835736227910388,0.8431209522058755,False,False,103693,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1003}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1003}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7374,4403,2971,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,8392,13159,0.6377384299718823,2860.080322265625,2222.621826171875,43.77408218383789,136.95079040527344,11.776723861694336,8.36087417602539,15.998417854309082,0.23158130049705505,0.05000000074505806,0.475824773311615,0.339547723531723,0.7454800009727478,7401.93017578125,,True,False
20260211005400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,44,866,0.5876399871463502,1.0,12.256280983261723,True,8,4.0,2,1.0,51,7,44,866,4797,6.569753737281176,5.3038265872533525,2.3346337041770844,-1.170823802027522,232984,0.01847155245032456,131036,101948,0.008082691640652099,0,15.002607345581055,129.78599548339844,0.13046741485595703,1.5822741985321045,1.9000511169433594,3.9385290145874023,6.375140190124512,27.17393684387207,53.10421371459961,4726,13559,1500,25.16936492919922,2015,0.4263647905205248,1160,0.24545069826491747,0,0.0,35,0.3359064560423024,0.9982417582417583,0.9839733214488745,8.0,1.0,0.8487346032016608,0.7169355506665015,0.9617885684381041,0.33614532621853166,0.8923064670587174,0.8465207902574223,False,False,101948,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 910}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 910}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,3211,2020,1191,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,4344,13901,0.31249550392058123,1120.3660888671875,958.82275390625,38.145877838134766,145.8118438720703,12.235243797302246,8.431422233581543,17.29169464111328,0.20457421243190765,0.05000000074505806,0.5236780643463135,0.4574996829032898,0.7199292182922363,10767.265625,,True,False
20260215091800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,35,726,0.5447837372923162,0.9994086727989487,1.250712424846139,True,8,4.0,2,1.0,40,5,35,726,5497,3.9975293558785894,3.5514116222869205,-1.8977274447676606,1.9541151325139445,134209,0.010640424161339875,79337,54872,0.004350388979733413,0,18.177152633666992,150.95164489746094,0.14502273499965668,1.6166621446609497,2.144948720932007,3.8823065757751465,6.2519330978393555,28.903989791870117,56.71969985961914,3506,9041,1761,32.1971321105957,224,0.0638904734740445,513,0.14632059326868227,3,0.0008556759840273817,280,0.3530508096974296,0.9961892247043362,0.9783853123814275,8.0,0.9994086727989487,0.8480591304956568,0.669213623056474,0.9617885684381041,0.3376463766763182,0.8980663353554911,0.8456483148343701,False,False,54872,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 761}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 761}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,738,224,514,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1985,16787,0.11824626198844344,253.4335479736328,207.3513946533203,23.232206344604492,78.7250747680664,12.47864055633545,8.30241584777832,16.509126663208008,0.18141692876815796,0.05000000074505806,0.4204046428203583,0.30273401737213135,0.5433831214904785,9979.3447265625,,True,False
20260220025400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,17,480,0.5961575263955241,1.0,1.9791004136978585,True,10,5.0,2,1.0,20,3,17,480,4997,3.615040674941131,3.529543515785921,0.8273522525705429,0.660309048828894,185729,0.014725058223081115,105275,80454,0.006378593726772707,0,16.49064064025879,120.90763854980469,0.14176711440086365,1.281882643699646,1.5185092687606812,3.07142972946167,5.070569038391113,23.3083553314209,36.23795700073242,5420,7444,2016,19.217899322509766,1452,0.26789667896678965,602,0.111070110701107,0,0.0,4,0.30892915054604236,0.997887323943662,0.9843702466902083,8.0,1.0,0.8276056915183212,0.6966855506665015,0.8831699720709951,0.3830984632926195,0.8691036178933921,0.8261359732925374,False,False,80454,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 497}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 497}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,2054,1452,602,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,132,11886,0.01110550227158001,8.812600135803223,4.724516868591309,17.848604202270508,21.859785079956055,16.36255645751953,15.204981803894043,17.06049346923828,0.45877605676651,0.35938161611557007,0.5038741230964661,0.021375088021159172,0.8114757537841797,14446.9697265625,,True,False
20260124004200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,14,519,0.5777192432766717,1.0,9.355600322028433,True,10,5.0,2,1.0,17,3,14,519,4442,4.399135354264431,4.225330617456656,0.03393693645217984,-1.3954088966291334,251099,0.019907754818889054,138994,112105,0.008887963926465488,0,14.71508502960205,117.02254486083984,0.1444060057401657,1.595454216003418,1.7691171169281006,4.091212272644043,6.943925380706787,32.8519172668457,72.08814239501953,15977,17165,4620,21.1807804107666,5968,0.37353695937910747,3361,0.2103648995430932,104,0.006509357200976403,0,0.3409719648894242,0.99812382739212,0.9847361150102821,8.0,1.0,0.84331214641425,0.6978390129184523,0.9265238876246751,0.34819523019055565,0.8838947343399707,0.842217433059799,False,False,112105,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 533}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 533}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,9472,5971,3501,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,5282,13743,0.3843411191151859,1684.2564697265625,1242.4613037109375,34.931236267089844,117.57816314697266,13.703380584716797,8.759980201721191,16.900671005249023,0.276179701089859,0.05000000074505806,0.48952481150627136,0.25693479180336,0.677349865436554,12451.6279296875,,True,False
20260128002400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,24,664,0.53927099945516,1.0,11.454870947451344,True,8,4.0,2,1.0,28,4,24,664,3791,3.9062308580090073,3.5082703987179755,0.02784119302386101,-0.08888357283207071,199719,0.015834220306228632,108719,91000,0.007214706902532084,0,16.5433292388916,98.37107849121094,0.1287805289030075,1.642799973487854,1.970779538154602,3.8138575553894043,6.365400314331055,33.56950759887695,64.94923400878906,12015,13988,3269,18.192405700683594,5310,0.4419475655430712,2354,0.1959217644610903,21,0.0017478152309612985,0,0.3273533046602445,0.997093023255814,0.9873935470030722,8.0,1.0,0.8367489377098175,0.709470803496268,0.9509355506665015,0.3627801384226279,0.8974332954546039,0.8345555271889216,False,False,91000,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 688}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 688}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7764,5318,2446,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,2187,15444,0.14160839160839161,275.2108459472656,222.19654846191406,25.63631248474121,103.46975708007812,13.066744804382324,7.9626569747924805,16.458572387695312,0.22711944580078125,0.05000000074505806,0.492434024810791,0.3472563922405243,0.6325804591178894,12010.0595703125,,True,False
20260201043000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,27,1205,0.5811045553442163,1.0,14.416472062362809,True,8,4.0,2,1.0,31,4,27,1205,4730,23.047389766302587,19.993410994744966,14.183663279892448,-14.044435597853727,286520,0.02271602001882959,169421,117099,0.009283900698676973,0,15.225385665893555,157.35647583007812,0.13795515894889832,1.4807027578353882,1.9093577861785889,3.412013530731201,5.631397247314453,25.399822235107422,59.79874038696289,9268,14564,2803,24.002466201782227,3695,0.3986836426413466,2031,0.2191411307725507,1,0.00010789814415192059,1927,0.340283608629773,0.993668831168831,0.9790503013347016,8.0,1.0,0.8525001252062868,0.680927566523887,0.9509355506665015,0.327777499541585,0.9140784078093587,0.8511203628575044,False,False,117099,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1232}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1232}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,5786,3693,2093,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,6464,13337,0.48466671665292044,3042.330810546875,2526.818359375,34.033363342285156,71.69042205810547,12.083723068237305,8.312904357910156,17.243499755859375,0.22059552371501923,0.05000000074505806,0.5369663238525391,0.4272539019584656,0.7376161217689514,9861.154296875,,True,False
20260203134200,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,4,545,0.5792533843396146,1.0,2.7575565045143464,True,10,5.0,2,1.0,5,1,4,545,5021,1.3599006318063842,1.3599006318063842,-0.1357574890386566,1.3531073987519697,182548,0.01447286061146623,105277,77271,0.006126237550170953,0,20.090471267700195,91.03709411621094,0.1426374912261963,1.8742694854736328,1.840155005455017,4.437952041625977,7.750765323638916,48.7287712097168,70.60968780517578,14071,16071,4248,19.522584915161133,8152,0.5793475943429749,3827,0.27197782673583965,17,0.0012081586241205315,0,0.33191599289212836,0.9996357012750454,0.9839995624936302,8.0,1.0,0.8473310472541471,0.7188809555306799,0.928804985876835,0.33926433943522877,0.8901855506665015,0.8470165187887353,False,False,77271,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 549}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 549}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,12056,8157,3899,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,550,5281,0.10414694186707063,103.4988021850586,77.70306396484375,15.23963451385498,20.999834060668945,14.073410987854004,11.426466941833496,16.68025016784668,0.27913016080856323,0.05056867003440857,0.4820168912410736,0.3707071542739868,0.7274696230888367,13550.0,,True,False
20260207081800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,4,1239,0.5087802166198833,1.0,20.91325812527839,True,10,5.0,2,1.0,5,1,4,1239,4914,7.3941914858911835,7.3941914858911835,2.6995491628289514,6.883785444615134,300590,0.02383152470145186,186634,113956,0.009034715821812596,0,21.114585876464844,141.17523193359375,0.1558961719274521,1.6683577299118042,2.1810290813446045,3.984189748764038,6.394747257232666,31.55904197692871,63.0267219543457,10408,22695,4807,28.25843048095703,1321,0.12692159877017678,1430,0.13739431206764027,1,9.607993850883935e-05,2236,0.34772339959303783,0.9948511665325824,0.9627157934052661,8.0,1.0,0.8414242944315704,0.6711815635010575,0.9354111334268702,0.35239045681873254,0.8564998363807872,0.8413756244010644,False,False,113956,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1243}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1243}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,2768,1330,1438,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,261,4929,0.05295191722458917,1.0518786907196045,0.8816520571708679,13.384504318237305,16.700265884399414,12.857917785644531,11.369601249694824,15.719371795654297,0.09840899705886841,0.05000000074505806,0.33671194314956665,0.5913249850273132,0.3095453381538391,14386.9736328125,,True,False
