time_str,kernel,confidence_mode,physics_constraint_mode,localization_policy,localization_candidate_grid,adaptive_selected_radius_xy,adaptive_selected_sigma_xy,adaptive_selected_radius_z,adaptive_selected_sigma_z,adaptive_score,adaptive_reasons,adaptive_current_support,adaptive_context_support,adaptive_context_time_conf_mean,adaptive_obs_error_weight_mean,adaptive_role_gap_mps,adaptive_no_holdout_inputs_used,localization_radius_xy,localization_sigma_xy,localization_radius_z,localization_sigma_z,wind_records_total,holdout_wind_records,fusion_current_wind_records,context_wind_records,trajectory_records,rmse_vector,mae_vector,bias_u,bias_v,effective_reconstructed_voxels,effective_reconstructed_fraction,support_pre_refine_voxels,low_conf_fill_voxels,low_conf_fill_fraction,mask_conf_positive_mismatch_voxels,speed_active_mean_mps,speed_active_max_mps,confidence_active_mean,field_smoothness_proxy,field_horizontal_divergence_proxy,field_vertical_shear_proxy,field_vertical_jump_mean_mps,field_vertical_jump_p95_mps,field_vertical_jump_p99_mps,strong_wind_voxels,rapid_vertical_change_voxels,strong_rapid_vertical_voxels,strong_layer_vertical_jump_mean_mps,vertical_oversmoothing_candidate_voxels,vertical_oversmoothing_candidate_fraction,vertical_context_mismatch_candidate_voxels,vertical_context_mismatch_candidate_fraction,strong_vertical_isolated_voxels,strong_vertical_isolated_fraction,speed_plausibility_violation_voxels,density_conf_factor_mean,speed_qc_conf_mean,local_consistency_conf_mean,obs_error_sigma_vector_mps_mean,obs_error_weight_factor_mean,representation_error_soft_weight_factor_mean,representation_error_soft_weight_factor_min,representation_error_soft_weight_factor_max,representation_error_soft_weight_score_mean,representation_error_soft_weight_current_factor_mean,representation_error_soft_weight_context_factor_mean,representation_error_soft_weight_changes_reconstruction,representation_error_soft_weight_uses_holdout_truth,diffusion_fill_new_voxels,observation_anchor_weight,speed_limit_mps,vertical_risk_mode,vertical_localization_policy,vertical_gradient_preserve_weight,vertical_context_mismatch_damping,vertical_localization_sigma_factor_mean,vertical_localization_sigma_factor_min,vertical_localization_sigma_factor_max,vertical_localization_reason_counts,guarded_vertical_dynamic_seed_source,guarded_vertical_dynamic_seed_truth_used,guard_active_fraction,guarded_fallback_fraction,dynamic_vertical_active_fraction,guard_active_count,guarded_fallback_count,dynamic_vertical_active_count,guard_12km_plus_fallback_count,guard_role_gap_fallback_count,guard_remote_support_fallback_count,guard_light_moderate_protected_count,guard_low_reliability_fallback_count,guard_high_tail_risk_fallback_count,guard_no_claim_fallback_count,guard_near_zero_confidence_fallback_count,guard_context_extreme_fallback_count,guard_strong_vertical_isolated_fallback_count,srha_horizontal_sigma_factor_mean,srha_horizontal_sigma_factor_min,srha_horizontal_sigma_factor_max,srha_horizontal_reason_counts,srha_high_altitude_gate_count,srha_high_speed_gate_count,srha_role_gap_gate_count,srha_stale_context_gate_count,srha_sparse_fresh_widen_gate_count,srha_dense_current_gate_count,point_regime_localization_enabled,point_regime_localization_uses_holdout_truth,point_regime_xy_sigma_factor_mean,point_regime_xy_sigma_factor_min,point_regime_xy_sigma_factor_max,point_regime_z_sigma_factor_mean,point_regime_z_sigma_factor_min,point_regime_z_sigma_factor_max,point_regime_remote_current_fraction,point_regime_role_gap_fraction,point_regime_vertical_gap_fraction,point_regime_stable_sparse_widen_fraction,point_regime_reason_counts,vertical_risk_refine_enabled,vertical_risk_candidate_voxels_last,vertical_oversmooth_preserve_voxels_last,vertical_context_mismatch_damped_voxels_last,current_weight_boost,context_weight_scale,context_time_conf_power,role_conflict_mode,conflict_speed_threshold_mps,conflict_context_factor,cma_fusion_mode,cma_proxy_npz,cma_background_weight,cma_background_weight_mode,cma_confidence_source,cma_confidence_cap,cma_time_confidence,cma_space_confidence,cma_pseudo_source,cma_qc_gating,background_independent_of_holdout,cma_temporal_conf_mean,cma_temporal_change_speed_mean_mps,cma_rapid_change_fraction,cma_effective_conf_mean,cma_background_active_voxels,cma_background_gate_mean,cma_background_gate_active_fraction,cma_background_no_current_gate_voxels,cma_background_localized_support_gate_voxels,cma_background_localized_support_gate_fraction,cma_background_sparse_current_gate_fraction,cma_strict_temporal_gate_active_fraction,cma_used_as_background_not_truth,role_conflict_voxels,role_overlap_voxels,role_conflict_fraction_of_overlap,role_conflict_context_weight_sum,role_conflict_context_weight_removed_sum,role_conflict_component_gap_mean_mps,role_conflict_component_gap_max_mps,role_conflict_threshold_mean_mps,role_conflict_threshold_min_mps,role_conflict_threshold_max_mps,role_conflict_context_factor_mean,role_conflict_context_factor_min,role_conflict_context_factor_max,role_conflict_current_density_mean,role_conflict_context_time_conf_mean,role_conflict_altitude_mean_m,qc_calibration_path,strict_holdout_no_leakage,motion_used_as_wind
20260126034800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,6,751,0.5568549072000201,1.0,5.580506460093731,True,10,5.0,2,1.0,7,1,6,751,4644,10.044833358106507,10.044833358106507,1.874555389894038,9.868369636487502,248676,0.019715653337297457,139247,109429,0.008675803974034984,0,14.614913940429688,139.5548095703125,0.13130639493465424,1.409435510635376,1.501111388206482,3.297985315322876,5.615802764892578,23.101490020751953,69.88385772705078,7882,11683,2653,27.01470375061035,3009,0.38175589951788885,2170,0.2753108348134991,18,0.002283684344075108,363,0.3644645259283843,0.9935270805812417,0.967528273031054,8.0,1.0,0.8548475401021044,0.669213623056474,0.9464738771560934,0.32256102199532305,0.8699355506665015,0.8547269967420695,False,False,109429,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 757}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 757}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,5201,3013,2188,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1389,7383,0.18813490451036163,321.23944091796875,272.07861328125,16.4006290435791,27.597726821899414,12.616405487060547,9.994161605834961,15.393816947937012,0.18040698766708374,0.05000000074505806,0.40798383951187134,0.4722293019294739,0.614521861076355,12344.4921875,,True,False
20260131080600,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,7,1317,0.5224036830769142,1.0,6.1319022106335055,True,10,5.0,2,1.0,9,2,7,1317,4528,2.1744355960812736,2.13867683347091,-1.3134615809142272,1.2205372870562363,268930,0.02132144095931817,179120,89810,0.007120360735345127,0,16.78228759765625,168.03440856933594,0.15679074823856354,1.3009072542190552,1.686060905456543,3.2700071334838867,5.147766590118408,24.653757095336914,48.430721282958984,6286,13229,2302,25.82501983642578,1410,0.22430798600063634,769,0.12233534839325486,13,0.002068087814190264,715,0.35904473918931434,0.9958836858006042,0.9658972687145706,8.0,1.0,0.8458518646908708,0.6853405317161052,0.970240907177316,0.34255141179806453,0.9310908286252141,0.8453988102128599,False,False,89810,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 1324}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 1324}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,2257,1416,841,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,192,8279,0.023191206667471917,62.281646728515625,35.553985595703125,20.961610794067383,56.206092834472656,13.926864624023438,12.372188568115234,15.185182571411133,0.3291797935962677,0.1152191013097763,0.4551979601383209,0.03327827528119087,0.6672794818878174,11335.9375,,True,False
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,31,672,0.6081363849273155,1.0,2.573109568637443,True,8,4.0,2,1.0,36,5,31,672,4833,4.181801382612323,3.8638382093703507,-2.2705837315346455,-0.33950197760175593,161583,0.012810703136613647,91992,69591,0.005517348000594619,0,11.94927978515625,113.75315856933594,0.13115708529949188,1.3132935762405396,1.491048812866211,3.1318352222442627,5.171603202819824,31.711271286010742,46.597923278808594,3323,9952,693,15.070700645446777,1659,0.4992476677700873,481,0.14474872103520914,13,0.003912127595546194,0,0.32969170630626393,0.9994310099573258,0.9831263955371942,8.0,1.0,0.8593238157406063,0.7169355506665015,0.970240907177316,0.3126137427986524,0.9147802908507268,0.856765555728086,False,False,69591,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 703}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 703}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,2144,1663,481,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,360,16571,0.021724699776718363,16.966476440429688,13.447153091430664,22.769227981567383,56.165225982666016,12.331214904785156,11.18051528930664,16.39300537109375,0.18127450346946716,0.08942759037017822,0.3895772099494934,0.07415436208248138,0.46688562631607056,8915.27734375,,True,False
20260205190000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,8.0,default_timepower15_8_4_conservative_v2,0,572,0.43923942947550904,0.9999125874125875,0.0,True,8,4.0,2,1.0,1,1,0,572,828,86.0,86.0,-81.31459750154124,-27.99886128331547,169456,0.013434894207422823,90771,78685,0.006238342995887221,0,20.333032608032227,124.08358764648438,0.13077832758426666,1.908440113067627,2.142029285430908,4.295934677124023,7.427921772003174,38.32178497314453,66.31939697265625,13797,18969,2823,15.501370429992676,5618,0.4071899688338044,1609,0.11661955497571935,0,0.0,265,0.3381513575959422,0.9851398601398601,0.985126737904548,8.0,0.9999125874125875,0.830711426689529,0.6884987000463396,0.9287802122485006,0.37619682957882444,,0.830711426689529,False,False,78685,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 572}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 572}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,7273,5622,1651,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False
20260209233600,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,12,711,0.5152472554138031,1.0,44.03984953774621,True,10,5.0,2,1.0,14,2,12,711,3093,8.217072346889578,6.732468247088925,-1.4002010753301697,-6.250734612796175,259313,0.020558981219959367,152897,106416,0.00843692582131708,0,21.60969352722168,170.50697326660156,0.12963274121284485,2.138563394546509,2.3517608642578125,5.374356746673584,8.959341049194336,40.737754821777344,89.62016296386719,18285,25730,7623,33.19207000732422,6973,0.3813508340169538,5230,0.2860267979217938,107,0.005851791085589281,2328,0.32851064711153927,0.9968188105117566,0.9872647497186433,8.0,1.0,0.8366742942925077,0.6732585104110332,0.9330334486001329,0.3629460126833162,0.8993341503423201,0.8356167439794306,False,False,106416,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 723}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 723}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,12258,6974,5284,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,3750,4287,0.8747375787263821,803.9432983398438,604.0861206054688,47.1860237121582,109.26777648925781,13.42636489868164,10.190338134765625,16.575111389160156,0.23997937142848969,0.05000000074505806,0.46064242720603943,0.29404544830322266,0.6337811946868896,12305.3330078125,,True,False
20260213132400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,13,571,0.6121181153127446,0.9997431506849316,8.952280975707119,True,10,5.0,2,1.0,15,2,13,571,5159,3.97211500472358,3.7971455542548638,-1.5220963273606465,3.473443906816648,166748,0.013220197215202418,100136,66612,0.005281165452653486,0,19.143587112426758,185.18283081054688,0.13966098427772522,1.6983534097671509,1.9273370504379272,4.021859169006348,6.710671424865723,29.96721076965332,80.21159362792969,8909,11980,3127,26.793174743652344,4414,0.4954540352452576,2408,0.27028847233135034,12,0.0013469525199236727,1206,0.32457331068402934,0.9874143835616438,0.9837815320775155,8.0,0.9997431506849316,0.8277699728036401,0.6754505017788262,0.9104355506665015,0.3827333937696886,0.887069299286295,0.826419900571986,False,False,66612,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 584}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 584}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,6826,4416,2410,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,1494,11451,0.13046895467644748,711.3129272460938,579.5031127929688,16.29676055908203,24.094234466552734,12.812222480773926,10.60953140258789,17.035491943359375,0.20180480182170868,0.05000000074505806,0.5007913708686829,0.6880126595497131,0.8060258626937866,13223.8955078125,,True,False
20260218162400,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,3,574,0.5383229367590442,1.0,9.006972726939141,True,10,5.0,2,1.0,4,1,3,574,2014,3.0468311021254055,3.0468311021254055,0.955653501721585,2.8930790085177396,217305,0.017228482235766316,130908,86397,0.006849769585253456,0,13.996816635131836,141.19923400878906,0.14961495995521545,0.9636711478233337,1.1812644004821777,2.220289707183838,3.57218337059021,17.561748504638672,27.180953979492188,27,3218,14,55.90226745605469,13,0.48148148148148145,12,0.4444444444444444,6,0.2222222222222222,20,0.3304329644273819,0.9945407279029463,0.9768660919221372,8.0,1.0,0.8398950358470451,0.6765916169588791,0.9187358604056663,0.3557888092287889,0.8680498363807873,0.8397478853216074,False,False,86397,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 577}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 577}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,25,13,12,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,4,3717,0.0010761366693570083,0.017964571714401245,0.011995723471045494,17.329376220703125,18.58138084411621,15.443832397460938,15.293611526489258,15.601554870605469,0.3316740095615387,0.3206910192966461,0.3420499563217163,0.011339006945490837,0.5741424560546875,13750.0,,True,False
20260222034800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,10.0,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,18,570,0.6260078999537027,0.9993197278911565,1.4450069686106206,True,10,5.0,2,1.0,21,3,18,570,5038,4.342838975761917,3.218190105191192,-1.3312633293959604,-2.361281461481125,239108,0.01895707844011694,135853,103255,0.008186313859570884,0,15.165319442749023,220.2353973388672,0.12847353518009186,1.3881776332855225,1.6072275638580322,3.4296512603759766,5.664198398590088,26.63260841369629,59.42715835571289,8615,12661,2286,21.0667781829834,2457,0.2852002321532211,1420,0.1648287869994196,1,0.00011607661056297156,353,0.32527284661555256,0.9967687074829933,0.9798154072925039,8.0,0.9993197278911565,0.8261956131183054,0.6853026226160308,0.9104355506665015,0.38623197084821015,0.8693784078093585,0.8248319459175353,False,False,103255,0.1,120.0,preserve_strong_layers,fixed,0.12,0.35,1.0,1.0,1.0,"{""fixed"": 588}",,False,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,"{""fixed"": 588}",0,0,0,0,0,0,False,False,,,,,,,0.0,0.0,0.0,0.0,,1.0,3929,2456,1473,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,off,,0.1,fixed,dense,0.35,0.7,0.7,reanalysis,off,unknown,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,False,565,15570,0.03628773281952473,83.90654754638672,52.2363166809082,16.197282791137695,26.301868438720703,14.260920524597168,10.856239318847656,16.387866973876953,0.32372623682022095,0.05000000074505806,0.4441666901111603,0.06887919455766678,0.6568225622177124,12046.017578125,,True,False
