time_str,kernel,confidence_mode,physics_constraint_mode,localization_policy,localization_radius_xy,localization_sigma_xy,localization_radius_z,localization_sigma_z,strict_holdout_no_leakage,motion_used_as_wind,z,y,x,lat,lon,alt_m,gt_u,gt_v,gt_speed,pred_u,pred_v,pred_speed,u_error,v_error,abs_u_error,abs_v_error,vector_error,error_to_truth_speed_ratio,recon_confidence,obs_count,obs_conf,nearest_role_gap_mps,nearest_current_count,nearest_context_count,recon_vertical_jump_mps,vertical_speed_gap_mps,vertical_neighbor_max_speed_mps,point_neighbor_count,point_neighbor_mean_vector_error,point_neighbor_min_vector_error,point_neighbor_weighted_vector_error,point_neighbor_std_vector_error,representativeness_gap_point_minus_min_mps,representation_equivalent_error_r1_min_mps,representation_equivalent_error_r1_weighted_mps,representation_equivalent_gain_r1_min_mps,representation_equivalent_gain_r1_weighted_mps,representation_equivalent_local_sigma_r1_mps,role_overlap_at_point,role_conflict_at_point,role_conflict_component_gap_at_point_mps,role_conflict_threshold_at_point_mps,role_conflict_context_factor_at_point,role_conflict_current_density_at_point,role_conflict_context_time_conf_at_point,role_conflict_context_weight_at_point,role_conflict_context_removed_weight_at_point,qc_review_flag,qc_review_reasons,nearest_train_distance_vox,nearest_train_source_role,nearest_train_u,nearest_train_v,nearest_train_base_weight,nearest_observations_json,tail_risk_score_at_point,reliability_confidence_at_point,no_claim_at_point,reliability_distance_factor_at_point,reliability_role_consistency_factor_at_point,reliability_support_count_factor_at_point,reliability_vertical_consistency_factor_at_point,frame_holdout_wind_records,frame_rmse_vector,frame_mae_vector,adaptive_reasons,adaptive_current_support,adaptive_context_support
20260126034800,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,10,5.0,2,1.0,True,False,18,381,509,23.680000000000003,113.76,9000.0,3.3646475863327687,-12.557035741757888,12.999999999999998,5.239202976226807,-2.6886661052703857,5.88881764463238,1.874555389894038,9.868369636487502,1.874555389894038,9.868369636487502,10.044833358106507,0.772679489085116,1.0,1,1.0,0.0,0,3,5.812557220458984,1.42242431640625,7.430386543273926,27,10.940301241698089,6.881736755371094,11.324180561763887,3.6817505825315355,3.163096602735413,6.881736755371094,11.324180561763887,3.163096602735413,0.0,3.6817505825315355,False,False,0.0,12.68598747253418,0.3475956320762634,0.0,0.7609055638313293,0.3980928957462311,0.0,True,context_only_nearest_support,1.0,context_wind,2.736161146605349,-7.517540966287267,0.0754289051710977,"[{""distance_vox"": 1.0, ""source_role"": ""context_wind"", ""z"": 18, ""y"": 382, ""x"": 509, ""u"": 2.736161146605349, ""v"": -7.517540966287267, ""base_weight"": 0.0754289051710977, ""time_conf"": 0.7845840978967508, ""qc_flags"": ""ok""}, {""distance_vox"": 2.23606797749979, ""source_role"": ""context_wind"", ""z"": 17, ""y"": 381, ""x"": 507, ""u"": 5.362311101832847, ""v"": -4.499513267805774, ""base_weight"": 0.027165661020222054, ""time_conf"": 0.5297315471796477, ""qc_flags"": ""ok""}, {""distance_vox"": 2.449489742783178, ""source_role"": ""context_wind"", ""z"": 17, ""y"": 380, ""x"": 507, ""u"": 4.993895497135017, ""v"": -9.801071766072045, ""base_weight"": 0.027165661020222054, ""time_conf"": 0.5297315471796477, ""qc_flags"": ""ok""}]",0.1,1.0,False,1.0,1.0,1.0,1.0,1,10.044833358106507,10.044833358106507,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,6,751
20260131080600,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,10,5.0,2,1.0,True,False,12,326,499,28.080000000000002,112.96000000000001,6000.0,7.171047638940227,-6.1759553629862936,9.463949962122019,5.4264349937438965,-6.107540607452393,8.169960159817688,-1.7446126451963302,0.06841475553390097,1.7446126451963302,0.06841475553390097,1.7459535676969475,0.18448465753568583,1.0,2,1.0,6.223288435302684,2,1,1.1767957210540771,0.3076610565185547,8.667211532592773,27,1.615141714060748,0.7492033839225769,1.615141714060748,0.6219241625983274,0.9967501837743706,0.7492033839225769,1.615141714060748,0.9967501837743706,0.13081185363619952,0.6219241625983274,True,False,2.3969385623931885,8.444147109985352,0.05000000074505806,1.0,0.7254993915557861,0.37810084223747253,0.0,False,,1.0,current_wind_train,5.605224947139308,-6.138096404772514,1.2642411176571153,"[{""distance_vox"": 1.0, ""source_role"": ""current_wind_train"", ""z"": 12, ""y"": 326, ""x"": 500, ""u"": 5.605224947139308, ""v"": -6.138096404772514, ""base_weight"": 1.2642411176571153, ""time_conf"": 1.0, ""qc_flags"": ""ok""}, {""distance_vox"": 1.4142135623730951, ""source_role"": ""current_wind_train"", ""z"": 13, ""y"": 326, ""x"": 498, ""u"": 8.089146416692504, ""v"": -3.9453403211016966, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}, {""distance_vox"": 1.4142135623730951, ""source_role"": ""context_wind"", ""z"": 13, ""y"": 327, ""x"": 499, ""u"": 9.899494936611667, ""v"": -9.899494936611662, ""base_weight"": 0.014170545177687028, ""time_conf"": 0.4124302971676512, ""qc_flags"": ""ok""}]",0.0,1.0,False,1.0,1.0,1.0,1.0,2,2.1744355960812736,2.13867683347091,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,7,1317
20260131080600,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,10,5.0,2,1.0,True,False,29,399,442,22.240000000000002,108.4,14500.0,36.94929278591923,-1.936430380988926,37.0,36.06698226928711,0.4362294375896454,36.06962026602568,-0.8823105166321241,2.3726598185785717,0.8823105166321241,2.3726598185785717,2.531400099244872,0.06841621889851006,0.1490163505077362,1,1.0,0.0,0,3,1.366629719734192,0.006221771240234375,37.43470001220703,27,2.744233731870298,2.420393228530884,2.7364407787283205,0.33319194875972624,0.11100687071398818,2.420393228530884,2.7364407787283205,0.11100687071398818,0.0,0.33319194875972624,False,False,0.0,16.135072708129883,0.40197452902793884,0.0,0.6810919642448425,0.05355227366089821,0.0,True,context_only_nearest_support,7.211102550927978,context_wind,35.62293460635899,6.543826926286952e-15,0.032615830954348994,"[{""distance_vox"": 7.211102550927978, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 393, ""x"": 446, ""u"": 35.62293460635899, ""v"": 6.543826926286952e-15, ""base_weight"": 0.032615830954348994, ""time_conf"": 0.5377731366738105, ""qc_flags"": ""ok""}, {""distance_vox"": 8.246211251235321, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 391, ""x"": 444, ""u"": 42.0, ""v"": 7.715274834628325e-15, ""base_weight"": 0.005052668679409314, ""time_conf"": 0.2773923680169612, ""qc_flags"": ""ok""}, {""distance_vox"": 8.306623862918075, ""source_role"": ""context_wind"", ""z"": 28, ""y"": 391, ""x"": 444, ""u"": 32.99497394016091, ""v"": 0.5759294124303554, ""base_weight"": 0.07695453640207563, ""time_conf"": 0.7906500072394963, ""qc_flags"": ""ok""}]",0.3209836494922638,0.02235245257616043,True,0.15,1.0,1.0,1.0,2,2.1744355960812736,2.13867683347091,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,7,1317
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,8,246,512,34.480000000000004,114.0,4000.0,4.567727288213005,-2.033683215378999,5.0,1.8272454738616943,1.3366118669509888,2.2639251985483653,-2.7404818143513108,3.3702950823299878,2.7404818143513108,3.3702950823299878,4.343861130004958,0.8687722260009917,1.0,1,1.0,15.734953524170736,1,2,2.4270708560943604,0.5889418125152588,4.33010721206665,27,4.61818085776435,3.7157211303710938,4.492425885408687,0.8615261133346058,0.6281399996338646,3.7157211303710938,4.492425885408687,0.6281399996338646,0.0,0.8615261133346058,True,False,6.443179607391357,11.608753204345703,0.274002343416214,0.12226314097642899,0.7335889339447021,0.46059754490852356,0.0,False,,1.4142135623730951,context_wind,8.183980320749981,8.776244419430046,0.01114370210222811,"[{""distance_vox"": 1.4142135623730951, ""source_role"": ""context_wind"", ""z"": 8, ""y"": 247, ""x"": 513, ""u"": 8.183980320749981, ""v"": 8.776244419430046, ""base_weight"": 0.01114370210222811, ""time_conf"": 0.3760219768904959, ""qc_flags"": ""ok""}, {""distance_vox"": 1.7320508075688772, ""source_role"": ""context_wind"", ""z"": 7, ""y"": 247, ""x"": 513, ""u"": 9.660882731206126, ""v"": 8.698697882665156, ""base_weight"": 0.01114370210222811, ""time_conf"": 0.3760219768904959, ""qc_flags"": ""ok""}, {""distance_vox"": 2.0, ""source_role"": ""current_wind_train"", ""z"": 10, ""y"": 246, ""x"": 512, ""u"": 0.3486229709906333, ""v"": -3.984778792366982, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}]",0.0,1.0,False,1.0,1.0,1.0,1.0,5,4.181801382612323,3.8638382093703507,default_timepower15_8_4_conservative_v2,31,672
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,15,321,502,28.480000000000004,113.2,7500.0,1.93537516479734,7.762365810207972,7.999999999999999,0.7492219805717468,2.176837682723999,2.3021633028738515,-1.1861531842255932,-5.585528127483973,1.1861531842255932,5.585528127483973,5.710086149907297,0.7137607687384122,1.0,1,1.0,7.401072584957926,1,2,1.5799603462219238,0.4078395366668701,3.4815964698791504,27,5.652775658501519,4.660537242889404,5.511037224980412,0.459167025001947,1.0495489070178916,4.660537242889404,5.511037224980412,1.0495489070178925,0.19904892492688475,0.459167025001947,True,False,0.6629526615142822,10.330852508544922,0.10079582035541534,0.5829744338989258,0.7096737623214722,0.11250828206539154,0.0,False,,0.0,context_wind,-1.321740346880751,2.033721378798005,0.07924199254285233,"[{""distance_vox"": 0.0, ""source_role"": ""context_wind"", ""z"": 15, ""y"": 321, ""x"": 502, ""u"": -1.321740346880751, ""v"": 2.033721378798005, ""base_weight"": 0.07924199254285233, ""time_conf"": 0.7199968710816425, ""qc_flags"": ""ok""}, {""distance_vox"": 1.0, ""source_role"": ""current_wind_train"", ""z"": 16, ""y"": 321, ""x"": 502, ""u"": 0.7167358990906009, ""v"": 1.8671608529944035, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}, {""distance_vox"": 2.23606797749979, ""source_role"": ""context_wind"", ""z"": 17, ""y"": 322, ""x"": 502, ""u"": 3.0902284494603274, ""v"": -5.143003804212673, ""base_weight"": 0.05104551305186988, ""time_conf"": 0.675174973084095, ""qc_flags"": ""ok""}]",0.0,1.0,False,1.0,1.0,1.0,1.0,5,4.181801382612323,3.8638382093703507,default_timepower15_8_4_conservative_v2,31,672
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,20,248,516,34.32000000000001,114.32,10000.0,3.881182905103986,0.9676875823986711,4.0,4.039721965789795,2.4044182300567627,4.70112545949519,0.15853906068580903,1.4367306476580914,0.15853906068580903,1.4367306476580914,1.4454513439348893,0.3613628359837223,1.0,1,1.0,3.635060547176637,1,2,1.3185149431228638,0.5234169960021973,5.364348888397217,27,1.8077270057466295,1.3236539363861084,1.8077270057466295,0.5355659214485483,0.12179740754878088,1.3236539363861084,1.8077270057466295,0.12179740754878088,0.0,0.5355659214485483,True,False,2.166564464569092,10.779644966125488,0.13980473577976227,0.7682055830955505,0.848781943321228,1.4635387659072876,0.0,False,,1.0,context_wind,3.4099918003124916,3.656768508095853,0.09215141856530772,"[{""distance_vox"": 1.0, ""source_role"": ""context_wind"", ""z"": 21, ""y"": 248, ""x"": 516, ""u"": 3.4099918003124916, ""v"": 3.656768508095853, ""base_weight"": 0.09215141856530772, ""time_conf"": 0.8473976959134202, ""qc_flags"": ""ok""}, {""distance_vox"": 1.4142135623730951, ""source_role"": ""current_wind_train"", ""z"": 21, ""y"": 249, ""x"": 516, ""u"": 3.999390780625565, ""v"": 0.06980962574913399, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}, {""distance_vox"": 1.4142135623730951, ""source_role"": ""context_wind"", ""z"": 21, ""y"": 248, ""x"": 515, ""u"": 4.987820251299121, ""v"": -0.34878236872062607, ""base_weight"": 0.11034936133238137, ""time_conf"": 0.9082183626944031, ""qc_flags"": ""ok""}]",0.0,1.0,False,1.0,1.0,1.0,1.0,5,4.181801382612323,3.8638382093703507,default_timepower15_8_4_conservative_v2,31,672
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,24,319,502,28.640000000000004,113.2,12000.0,19.714847916148578,11.845875722931254,23.0,17.13307762145996,12.32323169708252,21.104605853769254,-2.581770294688617,0.4773559741512656,2.581770294688617,0.4773559741512656,2.625529771416514,0.11415346832245712,1.0,1,1.0,24.686730348243398,1,2,1.9869645833969116,0.5274505615234375,23.063539505004883,27,2.6048070854610867,2.2256667613983154,2.6048070854610867,0.2925013547660967,0.3998630100181986,2.2256667613983154,2.6048070854610867,0.3998630100181986,0.020722685955427256,0.2925013547660967,True,False,7.2798614501953125,11.801554679870605,0.14994798600673676,0.7039766311645508,0.7555367946624756,0.8479076623916626,0.0,False,,0.0,context_wind,-2.903062747196013,11.643548715311958,0.027439013174276276,"[{""distance_vox"": 0.0, ""source_role"": ""context_wind"", ""z"": 24, ""y"": 319, ""x"": 502, ""u"": -2.903062747196013, ""v"": 11.643548715311958, ""base_weight"": 0.027439013174276276, ""time_conf"": 0.5317753794688818, ""qc_flags"": ""ok""}, {""distance_vox"": 1.0, ""source_role"": ""current_wind_train"", ""z"": 25, ""y"": 319, ""x"": 502, ""u"": 21.276290347381497, ""v"": 16.622859833792766, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}, {""distance_vox"": 1.0, ""source_role"": ""context_wind"", ""z"": 23, ""y"": 319, ""x"": 502, ""u"": 13.130404751747516, ""v"": 10.512182144140297, ""base_weight"": 0.07426809949334251, ""time_conf"": 0.6945096811609772, ""qc_flags"": ""ok""}]",0.1,0.5,False,1.0,0.5,1.0,1.0,5,4.181801382612323,3.8638382093703507,default_timepower15_8_4_conservative_v2,31,672
20260202130000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,30,318,502,28.720000000000002,113.2,15000.0,33.13817472428785,14.066320625613859,36.0,28.135122299194336,12.669957160949707,30.856327086205887,-5.003052425093514,-1.3963634646641516,5.003052425093514,1.3963634646641516,5.194262651588093,0.1442850736552248,0.7805872559547424,1,1.0,3.71795380357906,1,2,1.2789652347564697,0.15304946899414062,30.856327056884766,18,5.496726592381795,5.108089923858643,5.5399157648717745,0.3130341188504441,0.0861727277294504,5.108089923858643,5.5399157648717745,0.0861727277294504,0.0,0.3130341188504441,True,False,3.674880027770996,15.711637496948242,0.4063760042190552,0.12226314097642899,0.7583362460136414,0.19514106214046478,0.0,False,,1.4142135623730951,context_wind,28.332037298420868,11.894190647400924,0.15884615425685336,"[{""distance_vox"": 1.4142135623730951, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 319, ""x"": 502, ""u"": 28.332037298420868, ""v"": 11.894190647400924, ""base_weight"": 0.15884615425685336, ""time_conf"": 0.8059461161823626, ""qc_flags"": ""ok""}, {""distance_vox"": 1.7320508075688772, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 319, ""x"": 503, ""u"": 27.615145603573207, ""v"": 11.721933854678214, ""base_weight"": 0.07246778044972424, ""time_conf"": 0.7725915361166825, ""qc_flags"": ""ok""}, {""distance_vox"": 2.0, ""source_role"": ""current_wind_train"", ""z"": 28, ""y"": 318, ""x"": 502, ""u"": 29.403215298216136, ""v"": 14.981686491405048, ""base_weight"": 0.5669373788524215, ""time_conf"": 1.0, ""qc_flags"": ""ok""}]",0.0,0.7805872559547424,False,1.0,1.0,1.0,1.0,5,4.181801382612323,3.8638382093703507,default_timepower15_8_4_conservative_v2,31,672
20260205190000,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,8,4.0,2,1.0,True,False,24,360,518,25.360000000000003,114.48,12000.0,81.31459750154124,27.99886128331547,86.0,0.0,0.0,0.0,-81.31459750154124,-27.99886128331547,81.31459750154124,27.99886128331547,86.0,1.0,0.0,1,1.0,0.0,0,3,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,86.0,86.0,0.0,0.0,nan,False,False,0.0,15.950000762939453,0.5185714364051819,0.0,1.0,0.0,0.0,True,high_vector_error_ge_30mps;near_zero_reconstruction_confidence;remote_nearest_training_support;context_only_nearest_support;strong_wind_vertical_oversmoothing_candidate;strong_wind_vertically_isolated_candidate,15.297058540778355,context_wind,44.994789633755055,9.56393777761695,0.09496130149357467,"[{""distance_vox"": 15.297058540778355, ""source_role"": ""context_wind"", ""z"": 16, ""y"": 371, ""x"": 511, ""u"": 44.994789633755055, ""v"": 9.56393777761695, ""base_weight"": 0.09496130149357467, ""time_conf"": 0.8572439828530728, ""qc_flags"": ""ok""}, {""distance_vox"": 18.16590212458495, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 376, ""x"": 511, ""u"": -26.414835307797023, ""v"": 22.96206601466775, ""base_weight"": 0.15350026216660487, ""time_conf"": 0.837664503225156, ""qc_flags"": ""ok""}, {""distance_vox"": 19.748417658131498, ""source_role"": ""context_wind"", ""z"": 29, ""y"": 374, ""x"": 505, ""u"": 40.49522196440064, ""v"": 6.413813066649473, ""base_weight"": 0.008763395831710173, ""time_conf"": 0.3428276925231832, ""qc_flags"": ""ok""}]",0.47,0.0,True,0.15,1.0,1.0,1.0,1,86.0,86.0,default_timepower15_8_4_conservative_v2,0,572
20260209233600,gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,10,5.0,2,1.0,True,False,17,296,520,30.48,114.64,8500.0,21.92509098342242,9.761679433819202,24.0,18.072471618652344,-1.013839840888977,18.10088676363587,-3.852619364770078,-10.775519274708179,3.852619364770078,10.775519274708179,11.443534926298293,0.47681395526242887,0.38121742010116577,1,1.0,0.0,0,3,5.264832973480225,1.3280563354492188,22.447477340698242,27,11.392858982086182,7.558627128601074,11.48287053322199,2.953811781228084,3.8849077976972186,7.558627128601074,11.48287053322199,3.8849077976972186,0.0,2.953811781228084,False,False,0.0,12.123379707336426,0.22459185123443604,0.0,0.5320408940315247,0.07694873213768005,0.0,True,context_only_nearest_support,2.23606797749979,context_wind,18.973961160336902,-0.994383168615935,0.007693884900804445,"[{""distance_vox"": 2.23606797749979, ""source_role"": ""context_wind"", ""z"": 16, ""y"": 294, ""x"": 520, ""u"": 18.973961160336902, ""v"": -0.994383168615935, ""base_weight"": 0.007693884900804445, ""time_conf"": 0.32608801744139104, ""qc_flags"": ""ok""}, {""distance_vox"": 3.0, ""source_role"": ""context_wind"", ""z"": 15, ""y"": 297, ""x"": 518, ""u"": 19.602143532144098, ""v"": -9.987790994270027, ""base_weight"": 0.03780169221816817, ""time_conf"": 0.6015125180410583, ""qc_flags"": ""ok""}, {""distance_vox"": 4.242640687119285, ""source_role"": ""context_wind"", ""z"": 17, ""y"": 299, ""x"": 523, ""u"": 14.997715427345868, ""v"": -0.26178609655924695, ""base_weight"": 0.027993996908309466, ""time_conf"": 0.5358867312681466, ""qc_flags"": ""ok""}]",0.2,0.19060871005058289,False,0.5,1.0,1.0,1.0,2,8.217072346889578,6.732468247088925,default_timepower15_8_4_conservative_v2;moderate_current_support_fresh_context_prefers_10_5,12,711
