kernel,confidence_mode,physics_constraint_mode,localization_policy,localization_candidate_grid,localization_radius_xy,localization_sigma_xy,localization_radius_z,localization_sigma_z,current_weight_boost,context_weight_scale,context_time_conf_power,role_conflict_mode,conflict_speed_threshold_mps,conflict_context_factor,vertical_risk_mode,vertical_localization_policy,vertical_gradient_preserve_weight,vertical_context_mismatch_damping,frames,official_holdout_frames,no_holdout_frames,holdout_points,mean_rmse_vector,mean_mae_vector,mean_bias_u,mean_bias_v,zero_filled_all_frame_mean_rmse_vector,zero_filled_all_frame_mean_mae_vector,mean_effective_reconstructed_voxels,mean_low_conf_fill_voxels,mean_obs_error_sigma_vector_mps,mean_obs_error_weight_factor,mean_adaptive_selected_radius_xy,mean_adaptive_score,mean_role_conflict_voxels,mean_role_conflict_threshold_mps,mean_role_conflict_context_factor,mean_vertical_context_mismatch_candidate_voxels,mean_vertical_oversmoothing_candidate_voxels,mean_strong_vertical_isolated_voxels,mean_vertical_localization_sigma_factor,mean_guard_active_fraction,mean_guarded_fallback_fraction,mean_dynamic_vertical_active_fraction,sum_guard_12km_plus_fallback_count,sum_guard_role_gap_fallback_count,sum_guard_remote_support_fallback_count,sum_guard_light_moderate_protected_count,mean_vertical_risk_candidate_voxels_last,mean_vertical_oversmooth_preserve_voxels_last,mean_vertical_context_mismatch_damped_voxels_last,all_strict_holdout_no_leakage,any_motion_used_as_wind
gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",10,5.0,2,1.0,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,preserve_strong_layers,fixed,0.12,0.35,6,6,0,12,12.465994343762667,10.050439716839263,-2.7797684413306443,-2.3859227259029336,12.465994343762667,10.050439716839263,222443.16666666666,94660.83333333333,8.0,0.9998782687340819,10.0,10.0,1928.3333333333333,12.97503105799357,0.24804841727018356,2413.1666666666665,4422.666666666667,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909.666666666667,4424.333333333333,2485.3333333333335,True,False
gaussian,diagnostic_weighted,pydda_3dvar_proxy,diagnostic_adaptive_v3,"8:4,10:5",8,4.0,2,1.0,2.0,0.5,2.6,current_priority_adaptive,11.0,0.25,preserve_strong_layers,fixed,0.12,0.35,2,2,0,10,12.83901178159003,10.340502566508745,0.6185118107364506,1.302361619079288,12.83901178159003,10.340502566508745,244045.0,102465.0,8.0,1.0,8.0,8.0,1677.0,12.51928997039795,0.2516956105828285,1749.5,2555.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4332.0,2555.5,1776.5,True,False
